"","Time","ETR","Dangle","EQT","ZenithAngle","AirMass","GHI"
"1",1,1414.91335,0,-2.91963861,124.934019380038,0,0
"2",2,1414.91335,0,-2.91963861,122.465093958112,0,0
"3",3,1414.91335,0,-2.91963861,116.758635986288,0,0
"4",4,1414.91335,0,-2.91963861,108.594790297778,0,0
"5",5,1414.91335,0,-2.91963861,98.723017051268,0,0
"6",6,1414.91335,0,-2.91963861,87.706569473503,17.9736452846657,36.6735132120072
"7",7,1414.91335,0,-2.91963861,75.9310160270155,4.05182840743775,210.477677038874
"8",8,1414.91335,0,-2.91963861,63.6584482122959,2.24504351684584,437.775708108383
"9",9,1414.91335,0,-2.91963861,51.0797297341831,1.58923110214135,656.189277618857
"10",10,1414.91335,0,-2.91963861,38.3655485738809,1.2743233944441,843.352851385545
"11",11,1414.91335,0,-2.91963861,25.7646469498661,1.10979498993108,984.186893332613
"12",12,1414.91335,0,-2.91963861,14.1031284807358,1.03068104581726,1068.15630516793
"13",13,1414.91335,0,-2.91963861,9.19122026688046,1.01265784776783,1089.15175323289
"14",14,1414.91335,0,-2.91963861,17.9521666743609,1.05073108365683,1045.66226268877
"15",15,1414.91335,0,-2.91963861,30.1444783955288,1.1556748287088,940.825327295092
"16",16,1414.91335,0,-2.91963861,42.8276268696708,1.36210298844644,782.322369354639
"17",17,1414.91335,0,-2.91963861,55.515234565799,1.76252350035434,582.224176922741
"18",18,1414.91335,0,-2.91963861,68.005843601873,2.65484878862322,357.52374636602
"19",19,1414.91335,0,-2.91963861,80.1284854140646,5.65355285801915,136.232566539225
"20",20,1414.91335,0,-2.91963861,91.6728152434208,64.6951297197489,0
"21",21,1414.91335,0,-2.91963861,102.339810565346,0,0
"22",22,1414.91335,0,-2.91963861,111.687117472687,0,0
"23",23,1414.91335,0,-2.91963861,119.08184212477,0,0
"24",24,1414.91335,0,-2.91963861,123.733534991621,0,0
"25",25,1414.93957899902,0.01721420632104,-3.36650687501887,125.018003513574,0,0
"26",26,1414.93957899902,0.01721420632104,-3.36650687501887,122.571874152433,0,0
"27",27,1414.93957899902,0.01721420632104,-3.36650687501887,116.87938154108,0,0
"28",28,1414.93957899902,0.01721420632104,-3.36650687501887,108.722254094332,0,0
"29",29,1414.93957899902,0.01721420632104,-3.36650687501887,98.852712771055,0,0
"30",30,1414.93957899902,0.01721420632104,-3.36650687501887,87.8361461566943,18.5939442061259,36.0676795629182
"31",31,1414.93957899902,0.01721420632104,-3.36650687501887,76.0594249567483,4.08719357506614,208.142627904313
"32",32,1414.93957899902,0.01721420632104,-3.36650687501887,63.7854158857381,2.25504743933524,435.462648731395
"33",33,1414.93957899902,0.01721420632104,-3.36650687501887,51.2055452210258,1.5935500300349,654.157892622454
"34",34,1414.93957899902,0.01721420632104,-3.36650687501887,38.4911346503188,1.27653568117227,841.725535498038
"35",35,1414.93957899902,0.01721420632104,-3.36650687501887,25.8919224401004,1.11098649666238,983.033102990508
"36",36,1414.93957899902,0.01721420632104,-3.36650687501887,14.2326336994367,1.03126805845144,1067.50488814024
"37",37,1414.93957899902,0.01721420632104,-3.36650687501887,9.24376689286358,1.01280817299157,1088.99364482693
"38",38,1414.93957899902,0.01721420632104,-3.36650687501887,17.9105720467524,1.05048476925716,1045.95270040389
"39",39,1414.93957899902,0.01721420632104,-3.36650687501887,30.0836384390927,1.15496479603964,941.487248006151
"40",40,1414.93957899902,0.01721420632104,-3.36650687501887,42.763551695344,1.36069757734014,783.251001498427
"41",41,1414.93957899902,0.01721420632104,-3.36650687501887,55.4534116014942,1.75977501942944,583.291765922601
"42",42,1414.93957899902,0.01721420632104,-3.36650687501887,67.9494857662422,2.6484868815435,358.578657041043
"43",43,1414.93957899902,0.01721420632104,-3.36650687501887,80.0804109580406,5.62810264373453,137.050128780424
"44",44,1414.93957899902,0.01721420632104,-3.36650687501887,91.6361864293015,64.5349653687188,0
"45",45,1414.93957899902,0.01721420632104,-3.36650687501887,102.318579851402,0,0
"46",46,1414.93957899902,0.01721420632104,-3.36650687501887,111.686231248718,0,0
"47",47,1414.93957899902,0.01721420632104,-3.36650687501887,119.10676923516,0,0
"48",48,1414.93957899902,0.01721420632104,-3.36650687501887,123.788306274098,0,0
"49",49,1414.95077066806,0.0344284126420799,-3.80911512533742,125.10936925114,0,0
"50",50,1414.95077066806,0.0344284126420799,-3.80911512533742,122.685528876201,0,0
"51",51,1414.95077066806,0.0344284126420799,-3.80911512533742,117.006157195649,0,0
"52",52,1414.95077066806,0.0344284126420799,-3.80911512533742,108.854815204174,0,0
"53",53,1414.95077066806,0.0344284126420799,-3.80911512533742,98.9866460016006,0,0
"54",54,1414.95077066806,0.0344284126420799,-3.80911512533742,87.9692344945479,19.2707270796007,35.5416251583791
"55",55,1414.95077066806,0.0344284126420799,-3.80911512533742,76.1907648952519,4.12401994492651,205.755020934278
"56",56,1414.95077066806,0.0344284126420799,-3.80911512533742,63.9148804721482,2.26535117517317,433.097559131283
"57",57,1414.95077066806,0.0344284126420799,-3.80911512533742,51.3335873559696,1.59797739248114,652.079908905677
"58",58,1414.95077066806,0.0344284126420799,-3.80911512533742,38.618908633263,1.2788006946565,840.056053295006
"59",59,1414.95077066806,0.0344284126420799,-3.80911512533742,26.0218035793879,1.11221068931862,981.839332397503
"60",60,1414.95077066806,0.0344284126420799,-3.80911512533742,14.3665315186833,1.03188122464947,1066.81303339423
"61",61,1414.95077066806,0.0344284126420799,-3.80911512533742,9.30536702019004,1.01298553924357,1088.79195590572
"62",62,1414.95077066806,0.0344284126420799,-3.80911512533742,17.8747489546276,1.05027316810499,1046.19393232226
"63",63,1414.95077066806,0.0344284126420799,-3.80911512533742,30.0271260346107,1.15430721143116,942.092290581286
"64",64,1414.95077066806,0.0344284126420799,-3.80911512533742,42.7034482157587,1.35938344837874,784.113699296529
"65",65,1414.95077066806,0.0344284126420799,-3.80911512533742,55.3955989853123,1.75721438394426,584.284006826396
"66",66,1414.95077066806,0.0344284126420799,-3.80911512533742,67.8973779742591,2.64263383069968,359.550606256169
"67",67,1414.95077066806,0.0344284126420799,-3.80911512533742,80.0369627234167,5.60529541058383,137.788765483448
"68",68,1414.95077066806,0.0344284126420799,-3.80911512533742,91.6046724152414,64.3548745054383,0
"69",69,1414.95077066806,0.0344284126420799,-3.80911512533742,102.303049005228,0,0
"70",70,1414.95077066806,0.0344284126420799,-3.80911512533742,111.69169237845,0,0
"71",71,1414.95077066806,0.0344284126420799,-3.80911512533742,119.138664874392,0,0
"72",72,1414.95077066806,0.0344284126420799,-3.80911512533742,123.850463935925,0,0
"73",73,1414.9469200266,0.0516426189631199,-4.24705139871376,125.208079513742,0,0
"74",74,1414.9469200266,0.0516426189631199,-4.24705139871376,122.806005364121,0,0
"75",75,1414.9469200266,0.0516426189631199,-4.24705139871376,117.138895080931,0,0
"76",76,1414.9469200266,0.0516426189631199,-4.24705139871376,108.992394549035,0,0
"77",77,1414.9469200266,0.0516426189631199,-4.24705139871376,99.1247314778321,0,0
"78",78,1414.9469200266,0.0516426189631199,-4.24705139871376,88.1057473279035,20.010211521598,35.113237001522
"79",79,1414.9469200266,0.0516426189631199,-4.24705139871376,76.3249499778099,4.16234544842957,203.316812681784
"80",80,1414.9469200266,0.0516426189631199,-4.24705139871376,64.046759776358,2.27595566794287,430.681945095121
"81",81,1414.9469200266,0.0516426189631199,-4.24705139871376,51.4637795288922,1.6025125154644,649.956473204881
"82",82,1414.9469200266,0.0516426189631199,-4.24705139871376,38.7488009599928,1.28111802592475,838.345144712844
"83",83,1414.9469200266,0.0516426189631199,-4.24705139871376,26.1542264803996,1.11346750503058,980.605883053884
"84",84,1414.9469200266,0.0516426189631199,-4.24705139871376,14.504733297996,1.03252077558781,1066.08060204226
"85",85,1414.9469200266,0.0516426189631199,-4.24705139871376,9.37600397642287,1.01319044216007,1088.54613619138
"86",86,1414.9469200266,0.0516426189631199,-4.24705139871376,17.8448683972296,1.05009704723574,1046.38505470459
"87",87,1414.9469200266,0.0516426189631199,-4.24705139871376,29.9750722026481,1.15370315934881,942.639280505583
"88",88,1414.9469200266,0.0516426189631199,-4.24705139871376,42.6474216641276,1.35816207942874,784.909119522755
"89",89,1414.9469200266,0.0516426189631199,-4.24705139871376,55.34188385344,1.75484347095993,585.199501355805
"90",90,1414.9469200266,0.0516426189631199,-4.24705139871376,67.8495920993215,2.63729064647604,360.4382508007
"91",91,1414.9469200266,0.0516426189631199,-4.24705139871376,79.9981979565307,5.58510026268016,138.447184474161
"92",92,1414.9469200266,0.0516426189631199,-4.24705139871376,91.5783153255078,64.1754800070845,0
"93",93,1414.9469200266,0.0516426189631199,-4.24705139871376,102.293244035248,0,0
"94",94,1414.9469200266,0.0516426189631199,-4.24705139871376,111.703509985798,0,0
"95",95,1414.9469200266,0.0516426189631199,-4.24705139871376,119.177521610305,0,0
"96",96,1414.9469200266,0.0516426189631199,-4.24705139871376,123.919985440182,0,0
"97",97,1414.92802759211,0.0688568252841598,-4.67990931616924,125.314094189206,0,0
"98",98,1414.92802759211,0.0688568252841598,-4.67990931616924,122.933247716813,0,0
"99",99,1414.92802759211,0.0688568252841598,-4.67990931616924,117.277524235384,0,0
"100",100,1414.92802759211,0.0688568252841598,-4.67990931616924,109.134910296579,0,0
"101",101,1414.92802759211,0.0688568252841598,-4.67990931616924,99.2668817639688,0,0
"102",102,1414.92802759211,0.0688568252841598,-4.67990931616924,88.2455960448474,20.8194805270378,34.8031786977761
"103",103,1414.92802759211,0.0688568252841598,-4.67990931616924,76.4618936719061,4.2022100522719,200.829989130718
"104",104,1414.92802759211,0.0688568252841598,-4.67990931616924,64.1809717750572,2.28686192073503,428.217319638891
"105",105,1414.92802759211,0.0688568252841598,-4.67990931616924,51.5960462337165,1.60715474927697,647.78872612132
"106",106,1414.92802759211,0.0688568252841598,-4.67990931616924,38.8807443002823,1.2834872975368,836.593532850505
"107",107,1414.92802759211,0.0688568252841598,-4.67990931616924,26.2891310473607,1.11475691547744,979.333032162076
"108",108,1414.92802759211,0.0688568252841598,-4.67990931616924,14.6471564106198,1.03318697716072,1065.30742724915
"109",109,1414.92802759211,0.0688568252841598,-4.67990931616924,9.45564567385667,1.01342341130648,1088.25560788825
"110",110,1414.92802759211,0.0688568252841598,-4.67990931616924,17.8211014250844,1.04995720658918,1046.52514081859
"111",111,1414.92802759211,0.0688568252841598,-4.67990931616924,29.9276090866323,1.15315375744332,943.127028566775
"112",112,1414.92802759211,0.0688568252841598,-4.67990931616924,42.5955775365566,1.35703498792614,785.635915800261
"113",113,1414.92802759211,0.0688568252841598,-4.67990931616924,55.2923527947128,1.75266423662826,586.036862313009
"114",114,1414.92802759211,0.0688568252841598,-4.67990931616924,67.8061987834303,2.63245871730895,361.240276063303
"115",115,1414.92802759211,0.0688568252841598,-4.67990931616924,79.9641720895608,5.56749206065935,139.024161587566
"116",116,1414.92802759211,0.0688568252841598,-4.67990931616924,91.5571549793773,64.0132143102036,0
"117",117,1414.92802759211,0.0688568252841598,-4.67990931616924,102.289188260187,0,0
"118",118,1414.92802759211,0.0688568252841598,-4.67990931616924,111.72169025849,0,0
"119",119,1414.92802759211,0.0688568252841598,-4.67990931616924,119.223328987601,0,0
"120",120,1414.92802759211,0.0688568252841598,-4.67990931616924,123.996845243926,0,0
"121",121,1414.89409938064,0.0860710316051998,-5.10728853024392,125.427370163193,0,0
"122",122,1414.89409938064,0.0860710316051998,-5.10728853024392,123.067196926599,0,0
"123",123,1414.89409938064,0.0860710316051998,-5.10728853024392,117.421970630639,0,0
"124",124,1414.89409938064,0.0860710316051998,-5.10728853024392,109.282277892368,0,0
